source_hint,source_root,original_filename,relative_path,size_bytes,sha256,width,height,product_name,brand,variant,size,category,skin,confidence,target_filename,action,notes,created_at,updated_at
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_28 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_28 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_28 p.m. (6).png",2169048,6a409d3a2fc144f25b0830dc65629ff0ca24bd68ab982591ee01c6faa75d2661,1254,1254,Sirope de chocolate,,,350g,jarabes,dark,0.98,sirope-de-chocolate-350g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_28 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_28 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_28 p.m. (7).png",2064296,381d48b8abd9f23796d4dff40b90dbf50103716ed6ab226f3f4c35c09ed09123,1254,1254,Sirope de fresa,,,750ml,jarabes,dark,0.98,sirope-de-fresa-750ml.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_28 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_28 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_28 p.m. (8).png",2233075,c96eb2589f65ae5faef561713fa96374dc1da668b96df7f2f3c9d8be85e5e1a9,1254,1254,Sirope de caramelo,,,350g,jarabes,dark,0.96,sirope-de-caramelo-350g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_28 p.m. (9).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_28 p.m. (9).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_28 p.m. (9).png",2275061,cef713493799e9abfa4ca205ce68a272c90a11195ea60233725b5fa64e5fc26f,1254,1254,Chocolate en barra,,,100g,chocolates,dark,0.96,chocolate-en-barra-100g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_35 p.m. (1).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_35 p.m. (1).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_35 p.m. (1).png",1942958,4504ab99881890766dfae261afef538f3d5275c75b76cfaaa638d9d9817e46c0,1254,1254,Chocolate amargo,,,100g,chocolates,light,0.98,chocolate-amargo-100g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_36 p.m. (2).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_36 p.m. (2).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_36 p.m. (2).png",1815811,07024b6f83f43d286c90d6adf5f3a2edfe969338247cef8cd9abf6e33105bbb7,1254,1254,Chocolate blanco,,,100g,chocolates,light,0.98,chocolate-blanco-100g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_36 p.m. (3).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_36 p.m. (3).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_36 p.m. (3).png",1954744,5066abefcf635e3d32d8ac5e675c6ef94fe4f5bccd209dec22df269ce81688b1,1254,1254,Chocolate con leche,,,100g,chocolates,light,0.98,chocolate-con-leche-100g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_36 p.m. (4).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_36 p.m. (4).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_36 p.m. (4).png",1909620,05c56c02b574f765975e49c124ff3ac324bf32f9d8acc38c710af2ed9db8b561,1254,1254,Bombones,,,216g,dulces,light,0.98,bombones-216g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_36 p.m. (5).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_36 p.m. (5).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_36 p.m. (5).png",2040970,b4d161e7eb302f000465b28670618af4531bf1b3e6ca5d0340e96188f5a9834b,1254,1254,Gomitas surtidas,,,165g,dulces,light,0.98,gomitas-surtidas-165g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (10).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_37 p.m. (10).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (10).png",2332362,a53cb6ec2131a846e74dd6be1ea82a0b768b6aafcfd7a2ff7c9a53207559de02,1254,1254,Gomitas frutas mix,,,150g,dulces,dark,0.97,gomitas-frutas-mix-150g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_37 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (6).png",2425414,d6f3d4ee3ee1155e90c78551614b06fc52967b28c637238a60dca111e2ee0692,1254,1254,Chocolate amargo,,,100g,chocolates,dark,0.98,chocolate-amargo-100g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_37 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (7).png",2184159,6ad8d6150ed2f394f996894d982abcf11c82c0b1975a3c877981594d3ff4157f,1254,1254,Chocolate blanco,,,80g,chocolates,dark,0.96,chocolate-blanco-80g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_37 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (8).png",2153273,d1f8f30aa88f3f561da57b605521d5b2220fa37d5349e19f927c3528c0e24e72,1254,1254,Chocolate con leche,,,100g,chocolates,dark,0.98,chocolate-con-leche-100g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (9).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_37 p.m. (9).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_37 p.m. (9).png",2320984,2720c75b87adf8770508b584c08c012a533e7fd5ad788176114df63a785f2a3a,1254,1254,Bombones,,,200g,dulces,dark,0.96,bombones-200g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_41 p.m. (1).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_41 p.m. (1).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_41 p.m. (1).png",2039438,486223028f08d90443ca65006e1919f0f3dbfc9bd91239ef83bc8f15b694dbbe,1254,1254,Caramelos surtidos,,,300g,dulces,light,0.98,caramelos-surtidos-300g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_41 p.m. (2).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_41 p.m. (2).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_41 p.m. (2).png",1837045,fd95924075343c2fb77119e177a6b6c16a1051a8205bea48292e7e24d81c224e,1254,1254,Paletas de caramelo,,,120g,dulces,light,0.98,paletas-de-caramelo-120g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_42 p.m. (3).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_42 p.m. (3).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_42 p.m. (3).png",1961043,9e320df974be12dd1b439606618a4bc0cfd6859420dd44baad8d56079b68c353,1254,1254,Chicles menta fresca,,,30-unidades,dulces,light,0.98,chicles-menta-fresca-30-unidades.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_42 p.m. (4).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_42 p.m. (4).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_42 p.m. (4).png",1848923,bfdc50f10438d8be1bd58a154fbc792032ad8183b50ece4563998ce293e21e8d,1254,1254,Dulce de leche,,,450g,dulces,light,0.98,dulce-de-leche-450g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_42 p.m. (5).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_42 p.m. (5).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_42 p.m. (5).png",1974448,8d4198007f32419dbee3f8807647be6b4693439ebf417d443bbfa80f9e5ec306,1254,1254,Cajeta,,,250g,dulces,light,0.98,cajeta-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_43 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_43 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_43 p.m. (6).png",2385137,42f4763ddc7c13111a0b2b87735e296527ffd59625fdb984dd649f2229655a37,1254,1254,Caramelos surtidos,,,300g,dulces,dark,0.98,caramelos-surtidos-300g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_43 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_43 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_43 p.m. (7).png",2176026,f6c1482d771bf51728cb5f185321fafb60c52e5142e008d8c1f043a133413606,1254,1254,Paletas de caramelo,,,180g,dulces,dark,0.96,paletas-de-caramelo-180g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_44 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_44 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_44 p.m. (8).png",2135863,43f1edc225e04ffed83a0fd01f3663ef662cc2562c9bffd21741d4e277b7b15f,1254,1254,Chicles menta fresca,,,20-piezas,dulces,dark,0.96,chicles-menta-fresca-20-piezas.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; conteo visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_44 p.m. (9).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_44 p.m. (9).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_44 p.m. (9).png",2232115,7f9a5ae13bfb9ff10b0494f43c313041222c1c4f9005bbf4b80b887c8c180292,1254,1254,Dulce de leche,,,450g,dulces,dark,0.98,dulce-de-leche-450g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_45 p.m. (10).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_45 p.m. (10).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_45 p.m. (10).png",2056394,4e1dfcd0214fd2a57bf73636e0f58f59f61c3c4725021f537ce8b2d8e350225e,1254,1254,Cajeta,,,320g,dulces,dark,0.96,cajeta-320g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_46 p.m. (1).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_46 p.m. (1).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_46 p.m. (1).png",2120264,db4b52e6a4f650a5c3727414c0a615fb370ddea7248e86dc4b6a0ea97759252c,1254,1254,Ate de membrillo,,,400g,dulces,light,0.98,ate-de-membrillo-400g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_48 p.m. (2).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_48 p.m. (2).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_48 p.m. (2).png",2147600,faff39b67eb748673aa9ab1cfe10a5c0b616e4425bac58d2365975351270c522,1254,1254,Mazapán artesanal,,,200g,dulces,light,0.98,mazapan-artesanal-200g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_49 p.m. (3).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_49 p.m. (3).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_49 p.m. (3).png",1879016,b05465aef19b1ce548eaf29127327ae663fd51486ba3de64f55bbe052f6f3c22,1254,1254,Coco rallado,,,200g,reposteria,light,0.98,coco-rallado-200g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_49 p.m. (4).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_49 p.m. (4).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_49 p.m. (4).png",1896431,e9e28bb2d4c6981944418e17d45ab50be5c8d8a2d6043b76b58458f34d486cbf,1254,1254,Chips de chocolate,,,200g,reposteria,light,0.98,chips-de-chocolate-200g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_52 p.m. (5).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_52 p.m. (5).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_52 p.m. (5).png",2000895,49d546792621b9db7217268ea358af2700fe6a274ae486d5d5eec5c60c0430ff,1254,1254,Gomitas de gusano,,,125g,dulces,light,0.98,gomitas-de-gusano-125g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_52 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_52 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_52 p.m. (6).png",2426921,f0121003c3dd2a95954689e5f750e075d9dd8a6d897a86a57d07ecdb46bb1ea3,1254,1254,Ate de membrillo,,,500g,dulces,dark,0.96,ate-de-membrillo-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_52 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_52 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_52 p.m. (7).png",2315264,f8c55e2ca3b3cf86895f915cb5cf5ad20d64b4d3bae265967f2bc1c510f9991c,1254,1254,Mazapán,,,240g,dulces,dark,0.97,mazapan-240g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_53 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_53 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_53 p.m. (8).png",2347552,620194c758bc706473310ee5ac0bfabc628323145f9ce5a2ee84a6e352271dea,1254,1254,Coco rallado,,,250g,reposteria,dark,0.96,coco-rallado-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_54 p.m. (10).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_54 p.m. (10).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_54 p.m. (10).png",2390357,f52cd7c76791f81c528fa8801f70650d7691a12095e406b0738682ebf8ac38cd,1254,1254,Gomitas de gusano,,,125g,dulces,dark,0.98,gomitas-de-gusano-125g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_54 p.m. (9).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_54 p.m. (9).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_54 p.m. (9).png",2127020,33beb222794a94e1890f27dc62d1534a216988025842180cdc855cf582a0fb39,1254,1254,Chips de chocolate,,,250g,reposteria,dark,0.96,chips-de-chocolate-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_57 p.m. (1).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_57 p.m. (1).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_57 p.m. (1).png",1970891,6873cf3091157f238d449a99eca3aba51626e91d8b4d853e42439fe09dc0e38d,1254,1254,Pasas,,,500g,frutos_secos,light,0.98,pasas-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_57 p.m. (2).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_57 p.m. (2).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_57 p.m. (2).png",1948655,d9a936a44fc7e1d0edd53aba92e5433e5da1f36d3fbe3a0d97fed47c4aa871da,1254,1254,Arándanos secos,,,250g,frutos_secos,light,0.98,arandanos-secos-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_58 p.m. (3).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_58 p.m. (3).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_58 p.m. (3).png",2127540,fefe2534e7d2062396e43377040a8e3b293804e1a1960fda23e75bc9010b2f4d,1254,1254,Dátiles,,,500g,frutos_secos,light,0.98,datiles-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_58 p.m. (4).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_58 p.m. (4).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_58 p.m. (4).png",2008072,a90b5568f080b1866266c5c2e85e271e57a97498e96a05794fe8cbdbe7403198,1254,1254,Frutas cristalizadas,,,400g,frutos_secos,light,0.98,frutas-cristalizadas-400g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_59 p.m. (5).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_59 p.m. (5).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_59 p.m. (5).png",2022405,f70ffbcfd0ec932e0e3eaa1a0d4f7f10e825d6ba583e05cc7257644586f31268,1254,1254,Almendras,,,250g,frutos_secos,light,0.98,almendras-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_59 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_59 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_59 p.m. (6).png",2209019,5c35a2285b95bafafebe0d26484c637d2d9751201f900929ba3121bb4f7deb6d,1254,1254,Pasas,,,250g,frutos_secos,dark,0.96,pasas-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_59 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_17_59 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_17_59 p.m. (7).png",2283561,733b40424dff963706793decf918c16cfce64f8e2bc44d98068032d7e46e089a,1254,1254,Arándanos secos,,,350g,frutos_secos,dark,0.96,arandanos-secos-350g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro; tamaño visible distinto al par claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_18_00 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_18_00 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_18_00 p.m. (8).png",2223812,285968ed7441f515c044dc5f001164b2e3c8b1a23d959a04f5d2d8f198c964da,1254,1254,Dátiles,,,500g,frutos_secos,dark,0.98,datiles-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
